!SWISSto12 MCK epsilon fit data
!name=Asphalt_LPD1421LV_19052022_2
!thickness[mm]=18.000
!freq eps tand
84.800 5.170 1.321e-01 
84.850 5.169 1.319e-01 
84.900 5.169 1.317e-01 
84.950 5.169 1.315e-01 
85.000 5.169 1.313e-01 
85.050 5.169 1.311e-01 
85.100 5.169 1.309e-01 
85.150 5.170 1.307e-01 
85.200 5.170 1.305e-01 
85.250 5.170 1.303e-01 
85.300 5.170 1.302e-01 
85.350 5.171 1.300e-01 
85.400 5.171 1.298e-01 
85.450 5.172 1.296e-01 
85.500 5.172 1.295e-01 
85.550 5.173 1.293e-01 
85.600 5.173 1.291e-01 
85.650 5.174 1.290e-01 
85.700 5.175 1.288e-01 
85.750 5.175 1.286e-01 
85.800 5.176 1.285e-01 
85.850 5.177 1.283e-01 
85.900 5.178 1.282e-01 
85.950 5.179 1.280e-01 
86.000 5.180 1.279e-01 
86.050 5.180 1.278e-01 
86.100 5.181 1.276e-01 
86.150 5.182 1.275e-01 
86.200 5.183 1.273e-01 
86.250 5.184 1.272e-01 
86.300 5.185 1.271e-01 
86.350 5.186 1.269e-01 
86.400 5.187 1.268e-01 
86.450 5.187 1.267e-01 
86.500 5.188 1.265e-01 
86.550 5.189 1.264e-01 
86.600 5.190 1.263e-01 
86.650 5.190 1.261e-01 
86.700 5.191 1.260e-01 
86.750 5.191 1.259e-01 
86.800 5.192 1.258e-01 
86.850 5.193 1.256e-01 
86.900 5.193 1.255e-01 
86.950 5.193 1.254e-01 
87.000 5.194 1.252e-01 
87.050 5.194 1.251e-01 
87.100 5.195 1.249e-01 
87.150 5.195 1.248e-01 
87.200 5.195 1.247e-01 
87.250 5.195 1.245e-01 
87.300 5.195 1.244e-01 
87.350 5.196 1.242e-01 
87.400 5.196 1.241e-01 
87.450 5.196 1.239e-01 
87.500 5.196 1.238e-01 
87.550 5.196 1.236e-01 
87.600 5.196 1.235e-01 
87.650 5.196 1.233e-01 
87.700 5.196 1.232e-01 
87.750 5.196 1.230e-01 
87.800 5.196 1.229e-01 
87.850 5.196 1.227e-01 
87.900 5.196 1.225e-01 
87.950 5.197 1.224e-01 
88.000 5.197 1.222e-01 
88.050 5.197 1.221e-01 
88.100 5.197 1.219e-01 
88.150 5.197 1.218e-01 
88.200 5.197 1.216e-01 
88.250 5.197 1.215e-01 
88.300 5.198 1.213e-01 
88.350 5.198 1.212e-01 
88.400 5.198 1.210e-01 
88.450 5.199 1.209e-01 
88.500 5.199 1.207e-01 
88.550 5.200 1.206e-01 
88.600 5.200 1.205e-01 
88.650 5.201 1.203e-01 
88.700 5.201 1.202e-01 
88.750 5.202 1.201e-01 
88.800 5.202 1.200e-01 
88.850 5.203 1.199e-01 
88.900 5.204 1.198e-01 
88.950 5.205 1.196e-01 
89.000 5.205 1.195e-01 
89.050 5.206 1.194e-01 
89.100 5.207 1.193e-01 
89.150 5.208 1.193e-01 
89.200 5.209 1.192e-01 
89.250 5.210 1.191e-01 
89.300 5.211 1.190e-01 
89.350 5.212 1.189e-01 
89.400 5.213 1.188e-01 
89.450 5.214 1.188e-01 
89.500 5.215 1.187e-01 
89.550 5.216 1.186e-01 
89.600 5.217 1.186e-01 
89.650 5.218 1.185e-01 
89.700 5.219 1.185e-01 
89.750 5.220 1.184e-01 
89.800 5.220 1.184e-01 
89.850 5.221 1.183e-01 
89.900 5.222 1.183e-01 
89.950 5.223 1.182e-01 
90.000 5.224 1.182e-01 
