!SWISSto12 MCK epsilon fit data
!name=PTFE
!thickness[mm]=3.160
!freq eps tand
84.850 1.909 3.769e-03 
84.900 1.909 3.773e-03 
84.950 1.909 3.777e-03 
85.000 1.909 3.782e-03 
85.050 1.909 3.786e-03 
85.100 1.909 3.790e-03 
85.150 1.909 3.794e-03 
85.200 1.909 3.799e-03 
85.250 1.909 3.803e-03 
85.300 1.909 3.807e-03 
85.350 1.909 3.811e-03 
85.400 1.909 3.815e-03 
85.450 1.909 3.819e-03 
85.500 1.909 3.824e-03 
85.550 1.909 3.828e-03 
85.600 1.909 3.832e-03 
85.650 1.909 3.835e-03 
85.700 1.909 3.839e-03 
85.750 1.909 3.843e-03 
85.800 1.909 3.847e-03 
85.850 1.909 3.850e-03 
85.900 1.909 3.854e-03 
85.950 1.909 3.857e-03 
86.000 1.909 3.861e-03 
86.050 1.909 3.864e-03 
86.100 1.909 3.867e-03 
86.150 1.909 3.870e-03 
86.200 1.909 3.873e-03 
86.250 1.909 3.876e-03 
86.300 1.909 3.878e-03 
86.350 1.909 3.881e-03 
86.400 1.909 3.883e-03 
86.450 1.909 3.885e-03 
86.500 1.909 3.887e-03 
86.550 1.909 3.889e-03 
86.600 1.909 3.891e-03 
86.650 1.909 3.892e-03 
86.700 1.909 3.894e-03 
86.750 1.909 3.895e-03 
86.800 1.909 3.896e-03 
86.850 1.909 3.897e-03 
86.900 1.909 3.897e-03 
86.950 1.909 3.898e-03 
87.000 1.909 3.898e-03 
87.050 1.909 3.898e-03 
87.100 1.909 3.899e-03 
87.150 1.909 3.898e-03 
87.200 1.909 3.898e-03 
87.250 1.909 3.898e-03 
87.300 1.909 3.897e-03 
87.350 1.909 3.896e-03 
87.400 1.909 3.895e-03 
87.450 1.909 3.894e-03 
87.500 1.909 3.893e-03 
87.550 1.909 3.892e-03 
87.600 1.909 3.890e-03 
87.650 1.909 3.889e-03 
87.700 1.909 3.887e-03 
87.750 1.909 3.886e-03 
87.800 1.909 3.884e-03 
87.850 1.909 3.883e-03 
87.900 1.909 3.881e-03 
87.950 1.909 3.879e-03 
88.000 1.909 3.878e-03 
88.050 1.909 3.876e-03 
88.100 1.909 3.875e-03 
88.150 1.909 3.873e-03 
88.200 1.909 3.872e-03 
88.250 1.909 3.871e-03 
88.300 1.909 3.870e-03 
