!SWISSto12 MCK epsilon fit data
!name=Asphalt_58421130CI_19052022_1
!thickness[mm]=18.000
!freq eps tand
84.200 -0.384 2.220e+00 
84.250 -0.384 2.220e+00 
84.300 -0.384 2.220e+00 
84.350 -0.384 2.220e+00 
84.400 -0.384 2.220e+00 
84.450 -0.384 2.220e+00 
84.500 -0.384 2.220e+00 
84.550 -0.384 2.220e+00 
84.600 -0.384 2.220e+00 
84.650 -0.384 2.220e+00 
84.700 -0.384 2.220e+00 
84.750 -0.384 2.220e+00 
84.800 -0.384 2.220e+00 
84.850 -0.384 2.220e+00 
84.900 -0.384 2.220e+00 
84.950 -0.384 2.220e+00 
85.000 -0.384 2.220e+00 
85.050 -0.384 2.220e+00 
85.100 -0.384 2.220e+00 
85.150 -0.384 2.220e+00 
85.200 -0.384 2.220e+00 
85.250 -0.384 2.220e+00 
85.300 -0.384 2.220e+00 
85.350 -0.384 2.220e+00 
85.400 -0.384 2.220e+00 
85.450 -0.384 2.220e+00 
85.500 -0.384 2.220e+00 
85.550 -0.384 2.220e+00 
85.600 -0.384 2.220e+00 
85.650 -0.384 2.220e+00 
85.700 -0.384 2.220e+00 
85.750 -0.384 2.220e+00 
85.800 -0.384 2.220e+00 
85.850 -0.384 2.220e+00 
85.900 -0.384 2.220e+00 
85.950 -0.384 2.220e+00 
86.000 -0.384 2.220e+00 
86.050 -0.384 2.220e+00 
86.100 -0.384 2.220e+00 
86.150 -0.384 2.220e+00 
86.200 -0.384 2.220e+00 
86.250 -0.384 2.220e+00 
86.300 -0.384 2.220e+00 
86.350 -0.384 2.220e+00 
86.400 -0.384 2.220e+00 
86.450 -0.384 2.220e+00 
86.500 -0.384 2.220e+00 
86.550 -0.384 2.220e+00 
86.600 -0.384 2.220e+00 
86.650 -0.384 2.220e+00 
86.700 -0.384 2.220e+00 
86.750 -0.384 2.220e+00 
86.800 -0.384 2.220e+00 
86.850 -0.384 2.220e+00 
86.900 -0.384 2.220e+00 
86.950 -0.384 2.220e+00 
87.000 -0.384 2.220e+00 
87.050 -0.384 2.220e+00 
87.100 -0.384 2.220e+00 
87.150 -0.384 2.220e+00 
87.200 -0.384 2.220e+00 
87.250 -0.384 2.220e+00 
87.300 -0.384 2.220e+00 
87.350 -0.384 2.220e+00 
87.400 -0.384 2.220e+00 
87.450 -0.384 2.220e+00 
87.500 -0.384 2.220e+00 
87.550 -0.384 2.220e+00 
87.600 -0.384 2.220e+00 
87.650 -0.384 2.220e+00 
87.700 -0.384 2.220e+00 
87.750 -0.384 2.220e+00 
87.800 -0.384 2.220e+00 
87.850 -0.384 2.220e+00 
87.900 -0.384 2.220e+00 
87.950 -0.384 2.220e+00 
88.000 -0.384 2.220e+00 
88.050 -0.384 2.220e+00 
88.100 -0.384 2.220e+00 
88.150 -0.384 2.220e+00 
88.200 -0.384 2.220e+00 
88.250 -0.384 2.220e+00 
88.300 -0.384 2.220e+00 
88.350 -0.384 2.220e+00 
88.400 -0.384 2.220e+00 
88.450 -0.384 2.220e+00 
88.500 -0.384 2.220e+00 
88.550 -0.384 2.220e+00 
88.600 -0.384 2.220e+00 
88.650 -0.384 2.220e+00 
88.700 -0.384 2.220e+00 
88.750 -0.384 2.220e+00 
88.800 -0.384 2.220e+00 
88.850 -0.384 2.220e+00 
88.900 -0.384 2.220e+00 
88.950 -0.384 2.220e+00 
