!SWISSto12 MCK epsilon fit data
!name=Sample_Asphalt_58421130CI_19052022_2
!thickness[mm]=18.000
!freq eps tand
84.750 4.721 4.482e-02 
84.800 4.721 4.483e-02 
84.850 4.721 4.484e-02 
84.900 4.721 4.484e-02 
84.950 4.721 4.485e-02 
85.000 4.721 4.486e-02 
85.050 4.722 4.486e-02 
85.100 4.722 4.487e-02 
85.150 4.722 4.487e-02 
85.200 4.722 4.488e-02 
85.250 4.722 4.489e-02 
85.300 4.722 4.489e-02 
85.350 4.722 4.490e-02 
85.400 4.722 4.491e-02 
85.450 4.722 4.491e-02 
85.500 4.723 4.492e-02 
85.550 4.723 4.493e-02 
85.600 4.723 4.494e-02 
85.650 4.723 4.495e-02 
85.700 4.723 4.496e-02 
85.750 4.723 4.498e-02 
85.800 4.723 4.499e-02 
85.850 4.724 4.500e-02 
85.900 4.724 4.502e-02 
85.950 4.724 4.504e-02 
86.000 4.724 4.505e-02 
86.050 4.724 4.507e-02 
86.100 4.724 4.509e-02 
86.150 4.725 4.512e-02 
86.200 4.725 4.514e-02 
86.250 4.725 4.516e-02 
86.300 4.725 4.519e-02 
86.350 4.725 4.521e-02 
86.400 4.725 4.524e-02 
86.450 4.725 4.527e-02 
86.500 4.726 4.530e-02 
86.550 4.726 4.532e-02 
86.600 4.726 4.536e-02 
86.650 4.726 4.539e-02 
86.700 4.726 4.542e-02 
86.750 4.726 4.545e-02 
86.800 4.726 4.548e-02 
86.850 4.726 4.551e-02 
86.900 4.727 4.555e-02 
86.950 4.727 4.558e-02 
87.000 4.727 4.561e-02 
87.050 4.727 4.564e-02 
87.100 4.727 4.568e-02 
87.150 4.727 4.571e-02 
87.200 4.727 4.574e-02 
87.250 4.727 4.577e-02 
87.300 4.727 4.580e-02 
87.350 4.727 4.584e-02 
87.400 4.727 4.587e-02 
87.450 4.727 4.590e-02 
87.500 4.727 4.592e-02 
87.550 4.727 4.595e-02 
87.600 4.727 4.598e-02 
87.650 4.727 4.601e-02 
87.700 4.727 4.603e-02 
87.750 4.727 4.606e-02 
87.800 4.727 4.608e-02 
87.850 4.727 4.610e-02 
87.900 4.727 4.613e-02 
87.950 4.727 4.615e-02 
88.000 4.727 4.617e-02 
88.050 4.727 4.619e-02 
88.100 4.727 4.620e-02 
88.150 4.727 4.622e-02 
88.200 4.727 4.624e-02 
88.250 4.727 4.625e-02 
88.300 4.727 4.627e-02 
88.350 4.728 4.628e-02 
88.400 4.728 4.629e-02 
88.450 4.728 4.630e-02 
88.500 4.728 4.631e-02 
88.550 4.728 4.632e-02 
88.600 4.728 4.633e-02 
88.650 4.728 4.634e-02 
88.700 4.728 4.635e-02 
88.750 4.728 4.635e-02 
88.800 4.728 4.636e-02 
88.850 4.728 4.636e-02 
88.900 4.728 4.637e-02 
88.950 4.728 4.637e-02 
89.000 4.728 4.638e-02 
89.050 4.728 4.638e-02 
89.100 4.728 4.638e-02 
89.150 4.728 4.639e-02 
89.200 4.728 4.639e-02 
89.250 4.728 4.639e-02 
89.300 4.729 4.640e-02 
89.350 4.729 4.640e-02 
89.400 4.729 4.641e-02 
89.450 4.729 4.641e-02 
89.500 4.729 4.641e-02 
89.550 4.729 4.642e-02 
89.600 4.729 4.643e-02 
89.650 4.729 4.643e-02 
89.700 4.729 4.644e-02 
89.750 4.729 4.645e-02 
89.800 4.729 4.646e-02 
89.850 4.730 4.647e-02 
89.900 4.730 4.648e-02 
89.950 4.730 4.649e-02 
90.000 4.730 4.650e-02 
