!SWISSto12 MCK epsilon fit data
!name=Wood_19052022_1
!thickness[mm]=8.300
!freq eps tand
84.800 3.487 5.665e-02 
84.850 3.486 5.680e-02 
84.900 3.484 5.695e-02 
84.950 3.483 5.710e-02 
85.000 3.482 5.725e-02 
85.050 3.481 5.740e-02 
85.100 3.480 5.755e-02 
85.150 3.479 5.769e-02 
85.200 3.478 5.784e-02 
85.250 3.476 5.799e-02 
85.300 3.475 5.813e-02 
85.350 3.474 5.828e-02 
85.400 3.473 5.842e-02 
85.450 3.472 5.857e-02 
85.500 3.471 5.871e-02 
85.550 3.469 5.886e-02 
85.600 3.468 5.900e-02 
85.650 3.467 5.914e-02 
85.700 3.466 5.928e-02 
85.750 3.464 5.942e-02 
85.800 3.463 5.956e-02 
85.850 3.462 5.970e-02 
85.900 3.461 5.984e-02 
85.950 3.460 5.998e-02 
86.000 3.458 6.012e-02 
86.050 3.457 6.025e-02 
86.100 3.456 6.039e-02 
86.150 3.455 6.052e-02 
86.200 3.453 6.066e-02 
86.250 3.452 6.079e-02 
86.300 3.451 6.092e-02 
86.350 3.450 6.105e-02 
86.400 3.448 6.118e-02 
86.450 3.447 6.131e-02 
86.500 3.446 6.143e-02 
86.550 3.444 6.156e-02 
86.600 3.443 6.168e-02 
86.650 3.442 6.181e-02 
86.700 3.441 6.193e-02 
86.750 3.439 6.205e-02 
86.800 3.438 6.217e-02 
86.850 3.437 6.229e-02 
86.900 3.435 6.240e-02 
86.950 3.434 6.252e-02 
87.000 3.433 6.263e-02 
87.050 3.431 6.274e-02 
87.100 3.430 6.285e-02 
87.150 3.429 6.296e-02 
87.200 3.427 6.307e-02 
87.250 3.426 6.317e-02 
87.300 3.425 6.328e-02 
87.350 3.423 6.338e-02 
87.400 3.422 6.348e-02 
87.450 3.420 6.357e-02 
87.500 3.419 6.367e-02 
87.550 3.418 6.376e-02 
87.600 3.416 6.385e-02 
87.650 3.415 6.394e-02 
87.700 3.413 6.403e-02 
87.750 3.412 6.411e-02 
87.800 3.411 6.419e-02 
87.850 3.409 6.427e-02 
87.900 3.408 6.435e-02 
87.950 3.406 6.442e-02 
88.000 3.405 6.450e-02 
88.050 3.403 6.457e-02 
88.100 3.402 6.464e-02 
88.150 3.401 6.470e-02 
88.200 3.399 6.476e-02 
88.250 3.398 6.482e-02 
88.300 3.396 6.488e-02 
88.350 3.395 6.494e-02 
88.400 3.393 6.499e-02 
88.450 3.392 6.504e-02 
88.500 3.391 6.509e-02 
88.550 3.389 6.513e-02 
88.600 3.388 6.518e-02 
88.650 3.386 6.522e-02 
88.700 3.385 6.525e-02 
88.750 3.383 6.529e-02 
88.800 3.382 6.532e-02 
88.850 3.380 6.535e-02 
88.900 3.379 6.538e-02 
88.950 3.377 6.540e-02 
89.000 3.376 6.543e-02 
89.050 3.375 6.545e-02 
89.100 3.373 6.546e-02 
89.150 3.372 6.548e-02 
89.200 3.370 6.549e-02 
89.250 3.369 6.550e-02 
89.300 3.368 6.551e-02 
89.350 3.366 6.552e-02 
89.400 3.365 6.552e-02 
89.450 3.363 6.552e-02 
89.500 3.362 6.552e-02 
89.550 3.361 6.552e-02 
89.600 3.359 6.552e-02 
89.650 3.358 6.551e-02 
89.700 3.356 6.550e-02 
89.750 3.355 6.549e-02 
89.800 3.354 6.548e-02 
89.850 3.353 6.546e-02 
89.900 3.351 6.545e-02 
89.950 3.350 6.543e-02 
90.000 3.349 6.541e-02 
