!SWISSto12 MCK epsilon fit data
!name=Sample_Concrete_19052022_2
!thickness[mm]=18.000
!freq eps tand
84.800 3.712 1.080e-01 
84.850 3.712 1.081e-01 
84.900 3.712 1.082e-01 
84.950 3.711 1.082e-01 
85.000 3.711 1.083e-01 
85.050 3.711 1.084e-01 
85.100 3.711 1.084e-01 
85.150 3.710 1.085e-01 
85.200 3.710 1.085e-01 
85.250 3.710 1.086e-01 
85.300 3.709 1.086e-01 
85.350 3.709 1.087e-01 
85.400 3.709 1.088e-01 
85.450 3.709 1.088e-01 
85.500 3.708 1.089e-01 
85.550 3.708 1.089e-01 
85.600 3.708 1.089e-01 
85.650 3.707 1.090e-01 
85.700 3.707 1.090e-01 
85.750 3.707 1.091e-01 
85.800 3.706 1.091e-01 
85.850 3.706 1.091e-01 
85.900 3.706 1.092e-01 
85.950 3.705 1.092e-01 
86.000 3.705 1.093e-01 
86.050 3.705 1.093e-01 
86.100 3.704 1.093e-01 
86.150 3.704 1.093e-01 
86.200 3.704 1.094e-01 
86.250 3.703 1.094e-01 
86.300 3.703 1.094e-01 
86.350 3.703 1.094e-01 
86.400 3.702 1.095e-01 
86.450 3.702 1.095e-01 
86.500 3.702 1.095e-01 
86.550 3.701 1.095e-01 
86.600 3.701 1.095e-01 
86.650 3.701 1.095e-01 
86.700 3.700 1.096e-01 
86.750 3.700 1.096e-01 
86.800 3.700 1.096e-01 
86.850 3.700 1.096e-01 
86.900 3.699 1.096e-01 
86.950 3.699 1.096e-01 
87.000 3.699 1.096e-01 
87.050 3.698 1.096e-01 
87.100 3.698 1.096e-01 
87.150 3.698 1.096e-01 
87.200 3.697 1.096e-01 
87.250 3.697 1.096e-01 
87.300 3.697 1.095e-01 
87.350 3.697 1.095e-01 
87.400 3.696 1.095e-01 
87.450 3.696 1.095e-01 
87.500 3.696 1.095e-01 
87.550 3.696 1.094e-01 
87.600 3.695 1.094e-01 
87.650 3.695 1.094e-01 
87.700 3.695 1.094e-01 
87.750 3.695 1.093e-01 
87.800 3.695 1.093e-01 
87.850 3.694 1.092e-01 
87.900 3.694 1.092e-01 
87.950 3.694 1.092e-01 
88.000 3.694 1.091e-01 
88.050 3.694 1.091e-01 
88.100 3.693 1.090e-01 
88.150 3.693 1.089e-01 
88.200 3.693 1.089e-01 
88.250 3.693 1.088e-01 
88.300 3.693 1.088e-01 
88.350 3.692 1.087e-01 
88.400 3.692 1.086e-01 
88.450 3.692 1.086e-01 
88.500 3.692 1.085e-01 
88.550 3.692 1.084e-01 
88.600 3.692 1.083e-01 
88.650 3.691 1.082e-01 
88.700 3.691 1.082e-01 
88.750 3.691 1.081e-01 
88.800 3.691 1.080e-01 
88.850 3.691 1.079e-01 
88.900 3.691 1.078e-01 
88.950 3.690 1.077e-01 
89.000 3.690 1.076e-01 
89.050 3.690 1.075e-01 
89.100 3.690 1.074e-01 
89.150 3.690 1.073e-01 
89.200 3.689 1.073e-01 
89.250 3.689 1.072e-01 
89.300 3.689 1.071e-01 
89.350 3.689 1.070e-01 
89.400 3.689 1.069e-01 
89.450 3.688 1.068e-01 
89.500 3.688 1.067e-01 
89.550 3.688 1.066e-01 
89.600 3.688 1.065e-01 
89.650 3.688 1.064e-01 
89.700 3.687 1.063e-01 
89.750 3.687 1.062e-01 
89.800 3.687 1.061e-01 
89.850 3.687 1.060e-01 
89.900 3.686 1.060e-01 
89.950 3.686 1.059e-01 
90.000 3.686 1.058e-01 
