77.45,-58.218,-60.457,-40.269,-41.648,-48.692,-35.314,-41.813,-37.7,-36.217,-37.586,-34.265,-34.909,-23.761,-15.703,-8.8335,-6.3661,-7.8321,-6.5629,-9.3289,-14.544,-29.066,-36.154,-40.218,-40.689,-32.088,-42.132,-44.937,-38.219,-38.517,-41.931,-43.704,-50.761,-48.344,-51.26,-47.959
77.5,-55.739,-58.698,-40.247,-42.52,-50.557,-35.535,-40.33,-38.448,-35.938,-38.198,-33.503,-36.067,-24.162,-15.746,-8.548,-6.0693,-7.5393,-6.4399,-9.2114,-14.504,-29.225,-36.137,-40.481,-39.972,-31.788,-42.599,-43.97,-38.703,-37.621,-42.353,-46.547,-53.584,-48.252,-51.678,-48.669
77.55,-57.402,-56.209,-40.348,-42.09,-50.981,-35.723,-40.833,-38.934,-36.218,-39.832,-33.97,-36.506,-24.689,-15.907,-8.8543,-6.2613,-7.6081,-6.4392,-9.398,-14.766,-29.911,-35.934,-41.765,-39.344,-31.931,-43.866,-43.986,-39.077,-38.199,-42.203,-46.489,-54.221,-47.519,-50.815,-48.677
77.6,-55.006,-54.899,-40.608,-41.643,-49.228,-35.725,-39.963,-39.531,-36.256,-39.42,-34.226,-36.213,-25.117,-16.008,-8.8573,-6.383,-7.7534,-6.2409,-9.2699,-14.738,-29.658,-35.396,-43.11,-38.395,-31.915,-44.241,-44.576,-39.598,-37.558,-42.462,-48.646,-52.494,-46.726,-54.257,-48.626
77.65,-53.78,-55.951,-40.396,-41.097,-46.824,-35.271,-39.183,-39.707,-35.661,-38.124,-34.176,-35.883,-23.867,-15.149,-8.308,-5.9998,-7.4981,-5.7124,-8.672,-14.048,-28.47,-34.974,-42.201,-38.123,-31.468,-44.208,-44.056,-38.518,-37.666,-40.464,-47.598,-54.872,-47.555,-51.274,-48.041
77.7,-54.505,-55.598,-40.667,-42.267,-46.784,-35.812,-40.028,-38.714,-35.476,-38.082,-34.347,-35.283,-23.344,-14.997,-8.5464,-6.1748,-7.8229,-6.0021,-8.9424,-14.009,-28.185,-34.977,-41.702,-39.158,-31.782,-45.733,-43.917,-38.787,-37.435,-41.617,-47.035,-50.578,-46.335,-53.923,-51.19
77.75,-53.412,-53.675,-40.51,-41.762,-47.172,-36.559,-40.27,-39.075,-35.779,-38.163,-33.901,-35.267,-24.322,-15.405,-8.8954,-6.5135,-7.9894,-6.3177,-9.2525,-14.182,-28.339,-34.746,-40.132,-38.829,-32.203,-46.17,-44.547,-39.021,-37.807,-40.264,-50.642,-54.755,-45.131,-55.432,-49.544
77.8,-54.804,-53.217,-39.753,-40.727,-47.536,-36.151,-39.499,-39.19,-35.138,-37.853,-33.586,-36.585,-24.233,-14.896,-8.252,-5.8534,-7.3368,-5.8264,-8.6651,-13.61,-28.182,-33.416,-38.719,-37.523,-31.211,-45.076,-43.907,-38.803,-37.812,-40.674,-48.618,-49.916,-44.408,-55.918,-47.137
77.85,-55.038,-49.418,-40.535,-41.349,-46.881,-36.148,-39.464,-39.629,-35.249,-39.344,-34.019,-37.769,-24.83,-15.059,-8.2652,-5.8334,-7.5561,-6.0136,-8.7826,-13.957,-29.074,-32.806,-38.962,-37.583,-31.143,-46.577,-44.178,-38.514,-38.425,-41.215,-50.253,-49.862,-45.284,-53.906,-46.706
77.9,-51.846,-50.765,-40.755,-42.143,-46.843,-37.038,-39.388,-40.97,-36.021,-40.762,-35.016,-36.706,-25.784,-15.595,-8.6392,-6.2001,-7.7883,-6.3952,-9.261,-14.501,-29.785,-33.296,-39.676,-37.224,-31.362,-50.749,-45.68,-39.421,-39.618,-40.608,-47.562,-49.535,-44.945,-57.641,-46.742
77.95,-51.415,-48.456,-40.869,-41.992,-48.072,-37.261,-39.627,-40.471,-36.203,-41.209,-35.824,-36.288,-25.258,-15.315,-8.4778,-6.2463,-7.6588,-6.1679,-9.0919,-14.195,-29.074,-33.491,-40.798,-37.321,-31.405,-50.779,-44.47,-40.406,-37.369,-41.786,-51.007,-48.498,-43.088,-61.696,-47.054
78,-51.442,-48.8,-40.538,-40.901,-45.975,-37.175,-39.86,-39.51,-35.132,-39.151,-35.242,-35.706,-24.486,-14.902,-8.4203,-6.1846,-7.8533,-5.9896,-8.9301,-13.903,-28.36,-34.155,-41.163,-38.145,-31.925,-52.843,-45.286,-39.698,-38.04,-42.304,-50.452,-47.659,-42.641,-62.714,-46.396
78.05,-51.911,-48.075,-40.351,-40.444,-47.455,-37.754,-38.721,-39.463,-35.203,-39.375,-34.44,-34.982,-24.69,-14.864,-8.4621,-6.2142,-7.925,-5.9879,-8.954,-13.708,-28.213,-34.419,-40.03,-37.707,-31.979,-54.719,-43.265,-40.167,-37.888,-42.187,-47.365,-46.475,-42.72,-56.651,-46.13
78.1,-51.104,-47.354,-40.212,-40.267,-46.708,-38.362,-39.419,-38.935,-35.707,-39.463,-34.96,-37.287,-25.512,-15.13,-8.6807,-6.3769,-8.0208,-6.0875,-9.1472,-13.764,-28.629,-33.275,-39.248,-37.684,-32.08,-54.747,-43.806,-39.068,-39.01,-41.98,-51.495,-47.778,-43.701,-52.812,-46.771
78.15,-53.238,-45.088,-39.737,-40.683,-46.796,-38.577,-38.236,-38.451,-35.4,-39.721,-33.947,-38.845,-25.331,-14.716,-8.234,-6.0068,-7.7947,-5.6614,-8.7059,-13.533,-28.682,-32.026,-38.607,-36.257,-31.343,-53.725,-44.081,-40.414,-39.19,-41.638,-48.891,-45.542,-42.356,-51.679,-45.47
