!SWISSto12 MCK epsilon fit data
!name=Sample_Asphalt_58421AC8DS_19052022_1
!thickness[mm]=23.000
!freq eps tand
84.750 4.437 4.000e-02 
84.800 4.437 3.999e-02 
84.850 4.437 3.997e-02 
84.900 4.437 3.996e-02 
84.950 4.437 3.994e-02 
85.000 4.437 3.993e-02 
85.050 4.437 3.991e-02 
85.100 4.437 3.990e-02 
85.150 4.437 3.989e-02 
85.200 4.437 3.988e-02 
85.250 4.437 3.987e-02 
85.300 4.437 3.986e-02 
85.350 4.436 3.985e-02 
85.400 4.436 3.985e-02 
85.450 4.436 3.984e-02 
85.500 4.436 3.983e-02 
85.550 4.436 3.983e-02 
85.600 4.436 3.982e-02 
85.650 4.436 3.982e-02 
85.700 4.436 3.981e-02 
85.750 4.436 3.981e-02 
85.800 4.436 3.980e-02 
85.850 4.436 3.980e-02 
85.900 4.436 3.979e-02 
85.950 4.435 3.979e-02 
86.000 4.435 3.978e-02 
86.050 4.435 3.977e-02 
86.100 4.435 3.977e-02 
86.150 4.435 3.976e-02 
86.200 4.435 3.975e-02 
86.250 4.435 3.974e-02 
86.300 4.435 3.973e-02 
86.350 4.434 3.972e-02 
86.400 4.434 3.971e-02 
86.450 4.434 3.970e-02 
86.500 4.434 3.968e-02 
86.550 4.434 3.967e-02 
86.600 4.434 3.965e-02 
86.650 4.434 3.963e-02 
86.700 4.433 3.961e-02 
86.750 4.433 3.959e-02 
86.800 4.433 3.957e-02 
86.850 4.433 3.955e-02 
86.900 4.433 3.952e-02 
86.950 4.433 3.950e-02 
87.000 4.433 3.947e-02 
87.050 4.433 3.944e-02 
87.100 4.432 3.941e-02 
87.150 4.432 3.939e-02 
87.200 4.432 3.935e-02 
87.250 4.432 3.932e-02 
87.300 4.432 3.929e-02 
87.350 4.432 3.926e-02 
87.400 4.432 3.923e-02 
87.450 4.432 3.919e-02 
87.500 4.432 3.916e-02 
87.550 4.432 3.912e-02 
87.600 4.432 3.909e-02 
87.650 4.432 3.905e-02 
87.700 4.431 3.902e-02 
87.750 4.431 3.899e-02 
87.800 4.431 3.895e-02 
87.850 4.431 3.892e-02 
87.900 4.431 3.889e-02 
87.950 4.431 3.885e-02 
88.000 4.431 3.882e-02 
88.050 4.431 3.879e-02 
88.100 4.431 3.876e-02 
88.150 4.431 3.873e-02 
88.200 4.431 3.870e-02 
88.250 4.431 3.867e-02 
88.300 4.431 3.864e-02 
88.350 4.431 3.862e-02 
88.400 4.431 3.859e-02 
88.450 4.431 3.856e-02 
88.500 4.431 3.854e-02 
88.550 4.431 3.852e-02 
88.600 4.431 3.849e-02 
88.650 4.430 3.847e-02 
88.700 4.430 3.845e-02 
88.750 4.430 3.843e-02 
88.800 4.430 3.841e-02 
88.850 4.430 3.839e-02 
88.900 4.430 3.836e-02 
88.950 4.430 3.834e-02 
89.000 4.430 3.832e-02 
89.050 4.430 3.830e-02 
89.100 4.430 3.828e-02 
89.150 4.430 3.826e-02 
89.200 4.429 3.824e-02 
89.250 4.429 3.821e-02 
89.300 4.429 3.819e-02 
89.350 4.429 3.817e-02 
89.400 4.429 3.814e-02 
89.450 4.429 3.811e-02 
89.500 4.429 3.809e-02 
89.550 4.429 3.806e-02 
89.600 4.428 3.803e-02 
89.650 4.428 3.800e-02 
89.700 4.428 3.797e-02 
89.750 4.428 3.793e-02 
89.800 4.428 3.790e-02 
89.850 4.428 3.787e-02 
89.900 4.428 3.783e-02 
89.950 4.428 3.779e-02 
90.000 4.427 3.775e-02 
